SMILES,CCR5,INT,RT,reward
N#Cc1c(C2CCC(=O)N(c3ccc(O)c(O)c3)C2)cc(-c2ncccc2F)[nH]c1=O,5.548130099,6.765712098,6.176120825,6.765712098
N#Cc1c(N2CC(N3CCNCC3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.098417418,6.69213175,6.052788412,6.69213175
N#Cc1c(C2CCC(=O)N(c3cc(-c4ncccc4F)oc3CC=O)C2)cc(C2CC(F)(F)C2)[nH]c1=O,6.128563867,6.50581358,6.093503334,6.50581358
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3ccc(Cl)c(S(=O)(=O)N4Cc5ccncc5C4)c3)C2)[nH]c1=O,6.76138671,6.392098723,6.131239632,6.392098723
CC(C)(C)C(C(=O)N1CC(c2cc(-c3cc(C4CC(F)(F)C4)[nH]c(=O)c3C#N)ncc2Cl)CCC1=O)N1Cc2ccncc2C1,7.669366503,6.706382309,6.096905481,6.706382309
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(CN)C2)[nH]c1=O,5.915149136,6.737997451,6.046968994,6.737997451
N#Cc1c(C2CCC(=O)N(c3cn4ccccc4n3)C2)cc(-c2ncccc2F)[nH]c1=O,5.550324039,6.46818902,6.371008363,6.46818902
N#Cc1c(C2CCC(=O)N(c3ccc(O)cc3O)C2)cc(-c2ncccc2F)[nH]c1=O,5.438488733,6.672804797,6.071021185,6.672804797
N#Cc1c(C2CCC(=O)N(c3ccc(C4CC(F)(F)C4)o3)C2)cc(-c2ncccc2F)[nH]c1=O,6.156174619,6.64084477,6.533857339,6.64084477
N#Cc1c(-c2ncccc2F)cc(N2CC(C(=O)NN)CCC2=O)[nH]c1=O,5.620746685,6.321026363,5.981109603,6.321026363
N#Cc1c(-c2ncccc2F)cc(N2CC(c3ccnc4[nH]c(C5CC(F)(F)C5)cc34)CCC2=O)[nH]c1=O,7.01871832,6.388586348,6.250036455,6.388586348
Cc1cc(C)c(N2CC(c3cc(C4CC(F)(F)C4)[nH]c(=O)c3C#N)CCC2=O)cc1-c1ncccc1F,7.040919669,6.582435232,6.488047716,6.582435232
N#Cc1c(C2CCC(=O)N(c3ccc[nH]3)C2)cc(-c2ncccc2F)[nH]c1=O,5.590852992,6.871559804,6.400188261,6.871559804
N#Cc1c(C2CCC(=O)N(CCCCCCCCN3Cc4ccncc4C3)C2)cc(-c2ncccc2F)[nH]c1=O,7.304065046,6.358426712,6.194113083,6.358426712
N#Cc1c(-c2ncccc2F)cc(N2CC(n3cnc([N+](=O)[O-])n3)CCC2=O)[nH]c1=O,5.650415491,6.334859129,5.848453365,6.334859129
Cc1ccc2[nH]c(N3CC(c4cc(-c5ncccc5F)[nH]c(=O)c4C#N)CCC3=O)nc2c1,5.677342251,6.796656797,6.446835457,6.796656797
N#Cc1c(C2CC(F)(F)C2)cc(C2CCC(=O)N(c3c(-c4ncccc4F)c4cc(Cl)ccc4n3CC=O)C2)[nH]c1=O,6.517533802,6.44934092,6.218978112,6.44934092
O=CCC1CCN(C(CCCN2Cc3ccncc3C2)C(=O)O)C(c2ncccc2F)C1,7.478366608,6.406623487,6.152818271,6.406623487
Cc1noc(C)c1S(=O)(=O)N1CC(c2ncccc2F)OC(N2CC(N3Cc4ccncc4C3)CCC2=O)C1,7.364541362,6.51938336,6.333511848,6.51938336
Cc1nc(N2CC(c3cc(-c4ncccc4F)[nH]c(=O)c3C#N)CCC2=O)cs1,5.70218509,6.749020115,6.462103461,6.749020115
N#Cc1c(-c2nc(=NCN3CC(c4ncccc4F)CCC3=O)cc[nH]2)cc(C2CC(F)(F)C2)[nH]c1=O,6.693980653,6.587037431,6.265528467,6.587037431
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3ccc4c[nH]nc4c3)C2)[nH]c1=O,5.968295896,6.688739299,6.279162223,6.688739299
N#Cc1c(C2CCC(=O)N(c3cc4ccccc4[nH]3)C2)cc(-c2ncccc2F)[nH]c1=O,5.537131063,6.689051253,6.305039646,6.689051253
CC(C(=O)N1CC(c2ccc3ncn(-c4cc(C5CC(F)(F)C5)[nH]c(=O)c4C#N)c(=O)c3c2)CCC1=O)N1Cc2ccncc2C1,6.822209864,6.357895876,5.817411865,6.357895876
Cc1ccc(F)cc1N1CC(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)CCC1=O,5.636648497,6.770566931,6.43756376,6.770566931
C=C(C)CN1c2ccccc2CC1C1CCC(=O)N(C(=O)CCCCCN2Cc3ccncc3C2)C1,7.266467802,5.672566912,6.127252599,5.672566912
CC=CCCC(C)C1CCC(=O)N(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)C1,5.583601526,6.812621215,6.590430296,6.812621215
N#Cc1c(C2CC(F)(F)C2)cc(C2CCC(=O)N(CC(c3ncccc3F)C3(C#N)CC3)C2)[nH]c1=O,7.423039723,6.583403721,6.760654358,6.583403721
N#Cc1c(N2CC(c3ccon3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.466085783,6.928022798,6.268063557,6.928022798
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C3SCC4NC(=O)NC43)C2)[nH]c1=O,6.543131655,6.812463555,6.156030228,6.812463555
N#Cc1c(-c2ncccc2F)cc(N2CC(c3nc4cc(Cl)c(Cl)cc4[nH]3)CCC2=O)[nH]c1=O,6.286861406,6.542290342,6.366727787,6.542290342
CC(O)(c1ncccc1F)N1CC(c2cc(C3CC(F)(F)C3)[nH]c(=O)c2C#N)CCC1=O,6.502543957,6.803288937,6.519372036,6.803288937
CC(CN1Cc2ccncc2C1)C(=O)N1CC(c2cc(Br)ccc2-c2cc(C3CC(F)(F)C3)[nH]c(=O)c2C#N)CCC1=O,7.290600726,6.835263619,6.271468006,6.835263619
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3ccc(S(=O)(=O)N4Cc5ccncc5C4)s3)C2)[nH]c1=O,6.725681877,6.593937288,6.138801874,6.593937288
N#Cc1c(C2CCC(=O)N(c3ccnc(Cl)c3)C2)cc(-c2ncccc2F)[nH]c1=O,5.713467186,6.732141163,6.564419424,6.732141163
CC1(C)C(N2CC(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)CCC2=O)C1(C)C,6.411730336,6.901833205,6.293586026,6.901833205
CCCCCC1CCC(=O)N(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)C1,5.4500533,6.730317842,6.608534062,6.730317842
N#Cc1c(C2CCC(=O)N(c3nc4c(c(=O)n3-c3ncccc3F)SCC4)C2)cc(C2CC(F)(F)C2)[nH]c1=O,6.509619968,6.483907759,6.4404154,6.483907759
Cc1c(C2CCC(=O)N(C(=O)CCN3Cc4ccncc4C3)C2)c(=O)oc2cc(-c3cc(C4CC(F)(F)C4)c(C#N)c(=O)[nH]3)ccc12,7.492711207,6.735692268,6.333294289,6.735692268
N#Cc1c(C2CCC(=O)N(CC(=NC(=O)c3ncccc3F)C(=O)N3Cc4ccncc4C3)C2)cc(C2CC(F)(F)C2)[nH]c1=O,7.209306865,6.41659472,6.454680287,6.41659472
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3nn(C4CC(F)(F)C4)c(=O)c4ccccc34)C2)[nH]c1=O,6.194083074,6.32583856,6.204668179,6.32583856
C=CC(C)(C)N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,5.976399973,6.806024925,6.361483967,6.806024925
N#Cc1c(-c2ncccc2F)cc(N2CC(CN=c3nc4c(=Cc5[nH]c(=O)[nH]c5O)cnn4c(=NC4CC4)[nH]3)CCC2=O)[nH]c1=O,6.521400767,6.497466796,5.951101956,6.497466796
N#Cc1c(C2CC(F)(F)C2)cc(C2CCC(=O)N(CC3=NC(=O)N(C(=O)CCN4Cc5ccncc5C4)C3=O)C2)[nH]c1=O,6.744988654,6.774366819,5.912652816,6.774366819
N#Cc1c(C2CCC(=O)N(C3C4CC5CC(C4)CC3C5)C2)cc(-c2ncccc2F)[nH]c1=O,6.645095923,6.551253008,6.200643544,6.551253008
O=C1C(=Cc2ccc(O)c(O)c2)SC(=S)N1C(=O)C(CN1Cc2ccncc2C1)N1Cc2ccncc2C1,5.905909101,5.944553626,6.220591918,5.944553626
CS(=O)(=O)CCN1CC1,5.843833063,4.468551264,5.447706584,4.468551264
N#Cc1c(-c2cccc3c(=NCN4CC(N5Cc6ccncc6C5)CCC4=O)[nH]cnc23)cc(-c2ncccc2F)[nH]c1=O,6.763214934,6.2738274,6.07923599,6.2738274
N#Cc1c(C2CCC(=O)N(C(N)=O)C2)cc(-c2ncccc2F)[nH]c1=O,5.631580187,6.713349405,6.251708899,6.713349405
N#Cc1c(-c2ncccc2F)cc(N2CC(c3cccnc3C3CC(F)(F)C3)CCC2=O)[nH]c1=O,6.412176126,6.446064089,6.402440513,6.446064089
CCC=C(C)CCc1ncccc1F,5.879988228,5.482681479,5.184596013,5.482681479
Cc1oc(-c2ncccc2F)cc1C1CCC(=O)N(c2cc(C3CC(F)(F)C3)[nH]c(=O)c2C#N)C1,6.480385957,6.419396405,6.523098344,6.419396405
N#Cc1c(N2CC(CCC(O)CC(O)CC(=O)O)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.49991706,6.322837516,5.940889387,6.322837516
N#Cc1c(C2CC(F)(F)C2)cc(C2CCC(=O)N(c3cc(-c4ncccc4F)c4cc(CO)oc4c3)C2)[nH]c1=O,6.632247074,6.544900811,6.110791067,6.544900811
CC(C)N1CCCC(c2ncccc2F)(N2Cc3ccncc3C2)C1,6.351929619,6.059773086,5.979368258,6.059773086
Cc1cc(N2CC(c3ncccc3F)CCC2=O)sc1-c1cc(C2CC(F)(F)C2)c(C#N)c(=O)[nH]1,6.597314715,6.724846784,6.676851561,6.724846784
N#Cc1nc(N2CC(c3cc(C4CC(F)(F)C4)[nH]c(=O)c3C#N)CCC2=O)oc1-c1ncccc1F,6.240189631,6.583688766,6.710314687,6.583688766
N#Cc1c(C2CCC(=O)N(C3CNC3)C2)cc(-c2ncccc2F)[nH]c1=O,6.23489784,6.904424832,5.98924588,6.904424832
Cc1cc(-c2ncccc2F)cc(C2CCC(=O)N(c3cc(C4CC(F)(F)C4)[nH]c(=O)c3C#N)C2)c1,6.450343832,6.773476795,6.538949368,6.773476795
Cn1cc(N2CC(c3cc(-c4ncccc4F)[nH]c(=O)c3C#N)CCC2=O)c(=O)c2cc(S(=O)(=O)N3Cc4ccncc4C3)ccc21,6.485136166,6.148584626,5.953304925,6.148584626
N#Cc1c(-c2ncccc2F)cc(-c2cnc3cnc(N4CC(N5Cc6ccncc6C5)CCC4=O)cn23)[nH]c1=O,6.642309157,6.151872996,6.152357954,6.151872996
NC(=O)CCN1C2CCCC1CC(c1ncccc1F)C2,6.203971307,5.997709697,6.093498531,5.997709697
O=C(C(=O)N1CC(C2CCCN2S(=O)(=O)c2c(F)cccc2F)CCC1=O)N1Cc2ccncc2C1,6.821807453,6.656706007,6.114872729,6.656706007
N#Cc1c(N2CC(n3c(O)ccc3O)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.548768173,6.856499221,5.768026953,6.856499221
CC(C)C(C(=O)N1CC(C2CC(CC=O)CCN2CCCN=c2cc[nH]c3cc(Cl)ccc23)CCC1=O)N1Cc2ccncc2C1,7.610784363,6.245744453,6.473599251,6.245744453
N#Cc1c(-c2ncccc2F)cc(-c2cnc(N3CC(N4Cc5ccncc5C4)CCC3=O)o2)[nH]c1=O,6.457799855,6.297550582,6.041907272,6.297550582
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C(F)(F)F)C2)[nH]c1=O,5.877241059,6.58535385,6.164225507,6.58535385
O=C1CCC(n2ncc3c2CCCC3NS(=O)(=O)c2cccc3cccnc23)CN1C(=O)C(CN1Cc2ccncc2C1)N1Cc2ccncc2C1,7.009257418,6.148496996,6.296192965,6.148496996
N#Cc1c(-c2ncccc2F)cc(N2CC(c3nc4cc(Cl)ccc4[nH]3)CCC2=O)[nH]c1=O,6.003993799,6.600476872,6.43176487,6.600476872
N#Cc1c(C2C3CCN(CC3)C2N2CC(N3Cc4ccncc4C3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,7.20148883,6.508944462,6.138718231,6.508944462
N#Cc1c(N2CC(c3nc4ccc(-c5ncccc5F)cc4c(=O)n3CC=O)CCC2=O)cc(C2CC(F)(F)C2)[nH]c1=O,6.369649564,6.157051121,5.975651839,6.157051121
N#Cc1c(-c2ncccc2F)cc(N2CC(c3cncc4sc(C5CC(F)(F)C5)cc34)CCC2=O)[nH]c1=O,6.832311965,6.609932692,6.221455567,6.609932692
N#Cc1c(-c2ncccc2F)cc(N2CC(CCCCO)CCC2=O)[nH]c1=O,5.705838585,6.661165254,6.602238791,6.661165254
Cc1nc(-c2ncccc2F)sc1C1CCC(=O)N(c2cc(C3CC(F)(F)C3)[nH]c(=O)c2C#N)C1,6.399118922,6.870047529,6.684409397,6.870047529
N#Cc1c(N2CC(N3CCC(F)CC3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.268350441,6.902750894,6.395681699,6.902750894
N#Cc1c(C2CCC(=O)N(CC(C(O)CCCC3CC(F)(F)C3)N3Cc4ccncc4C3)C2)cc(-c2ncccc2F)[nH]c1=O,7.742799128,6.441655959,6.156505251,6.441655959
N#Cc1cc(S(=O)(=O)N=c2[nH]cns2)ccc1N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,5.821984713,6.346014543,5.890811798,6.346014543
CON=C(C(=O)N1Cc2ccncc2C1)c1ccccc1C1CCC(=O)N(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)C1,6.476558943,6.387702458,6.018024036,6.387702458
CC(C(=O)N1CC(C2(c3cc(C4CC(F)(F)C4)c(C#N)c(=O)[nH]3)N=C(N)N(C)C2=O)CCC1=O)N1Cc2ccncc2C1,7.175343836,6.749816563,6.304979056,6.749816563
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C3CCCCCC3)C2)[nH]c1=O,6.470839796,6.823116971,6.264342485,6.823116971
N#Cc1c(N2CC(CCCCN3Cc4ccncc4C3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.392721864,6.528487851,6.319626493,6.528487851
Cc1cc(-c2cc(C3CC(F)(F)C3)[nH]c(=O)c2C#N)ccc1N1CC(c2ncccc2F)CCC1=O,6.677341542,6.652504696,6.592897852,6.652504696
N#Cc1c(N2CC(NC(=NO)c3ccc(C4CC(F)(F)C4)nc3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.376165467,6.253940339,6.223398099,6.253940339
C=CC(C)(C)N1CC(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)CCC1=O,5.759167322,6.736827491,6.409990047,6.736827491
N#Cc1c(C2CC(F)(F)C2)cc(C2(C3CCC(=O)N(C(=O)CC(=O)N4Cc5ccncc5C4)C3)CCC(=O)O2)[nH]c1=O,7.09955491,6.712077711,6.308961041,6.712077711
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C(=O)C(CCCN3Cc4ccncc4C3)N3Cc4ccncc4C3)C2)[nH]c1=O,7.234179184,6.359727869,6.208995456,6.359727869
N#Cc1c(C2CCC(=O)N(c3nc4ccccc4c(=O)[nH]3)C2)cc(-c2ncccc2F)[nH]c1=O,5.560094293,6.499556745,6.188124061,6.499556745
N#Cc1c(C2CC(F)(F)C2)cc(N2CC(c3cccc(C=Cc4ccc(O)c(O)c4)c3)CCC2=O)[nH]c1=O,5.767781792,5.966954837,5.428806327,5.966954837
N#Cc1c(C2CCC(=O)N(c3cc(S(=O)(=O)N4Cc5ccncc5C4)ccc3-c3ncccc3F)C2)cc(C2CC(F)(F)C2)[nH]c1=O,7.188932616,6.198490476,6.10249078,6.198490476
N#Cc1c(N2CC(n3c(C4CC(F)(F)C4)nc4ccccc43)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.400960053,6.27257648,6.171343115,6.27257648
N#Cc1c(-c2ncccc2F)cc(N2CC(c3ncnc4ccccc34)CCC2=O)[nH]c1=O,5.614510177,6.48214752,6.129543631,6.48214752
N#Cc1c(-c2ncccc2F)cc(N2CC(c3ncnc4c3ncn4C3CC(F)(F)C3)CCC2=O)[nH]c1=O,6.568380984,6.4237498,6.201108455,6.4237498
CC=CC=Cc1ccc(-c2ncccc2F)cc1C1CC(F)(F)C1,5.833208817,6.030109917,5.780170622,6.030109917
CC(CCC1CCC(=O)N(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)C1)(C(O)=NO)S(C)(=O)=O,5.437031868,6.386163863,5.897614465,6.386163863
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(CCCCO)C2)[nH]c1=O,6.263920303,6.635337154,6.185417188,6.635337154
CC(C=Cc1cccs1)=Cc1ccccn1,5.417865067,5.031130087,5.064944928,5.031130087
N#Cc1c(CC=O)cc(C2CCC(=O)N(c3c(C4CC(F)(F)C4)c(-c4ncccc4F)nc4ccccc34)C2)[nH]c1=O,6.356355906,6.344716207,6.123649029,6.344716207
N#Cc1c(-c2ncccc2F)cc(N2CC(c3cnc(CC=O)c(C4CC(F)(F)C4)c3)CCC2=O)[nH]c1=O,6.343591434,6.73610601,6.165189525,6.73610601
CC(CCN1Cc2ccccc2C1)NC(N)=S,5.52632053,4.877117705,6.046068461,4.877117705
Cc1cc(=NS(=O)(=O)c2ccc(N3CC(c4cc(-c5ncccc5F)[nH]c(=O)c4C#N)CCC3=O)cc2)[nH]o1,5.900516622,6.304248654,6.1804655,6.304248654
CC(=NNC(=O)C1CC(F)(F)C1)c1ccc(C2CCC(=O)N(c3cc(-c4ncccc4F)[nH]c(=O)c3C#N)C2)cc1,6.358046967,6.247056388,6.317114597,6.247056388
N#Cc1c(N2CC(c3c(-c4ncccc4F)sc4cc(O)ccc34)CCC2=O)cc(C2CC(F)(F)C2)[nH]c1=O,6.555068598,6.629829558,6.084592687,6.629829558
N#Cc1c(C2CCC(=O)N(c3ccc(O)cc3)C2)cc(-c2ncccc2F)[nH]c1=O,5.54151448,6.626167402,6.29913663,6.626167402
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3nc[nH]n3)C2)[nH]c1=O,5.791753804,6.822642681,5.967033262,6.822642681
ON=C(O)C=Cc1cc(-c2ncccc2F)c(O)c(C2CC(F)(F)C2)c1,5.800476169,6.055636826,6.027513708,6.055636826
N#Cc1c(C2CCC(=O)N(C3(N4Cc5ccncc5C4)CCCC3)C2)cc(-c2ncccc2F)[nH]c1=O,6.933897626,6.624037659,6.252765593,6.624037659
Cc1c(C2CCC(=O)N(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)C2)sc(CC=O)c1C1CC(F)(F)C1,6.528761601,6.663653124,6.307477943,6.663653124
CC#CCN1CC(N2Cc3ccncc3C2)CC1c1ncccc1F,6.267477029,6.572523321,6.325848949,6.572523321
CC(CO)N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,6.151673106,6.864867288,6.032297372,6.864867288
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C3(CC=O)CCC(N4Cc5ccncc5C4)CC3)C2)[nH]c1=O,7.449748069,6.586992382,6.106182048,6.586992382
N#Cc1c(C2CCC(=O)N(c3cn4nc(C5CC(F)(F)C5)sc4n3)C2)cc(-c2ncccc2F)[nH]c1=O,6.557682938,6.574858319,6.344815344,6.574858319
