SMILES,trg(MW),trg(LogP),trg(QED),trg(TPSA),trg(HBA),trg(HBD),trg(DRD2),gen(MW),gen(LogP),gen(QED),gen(TPSA),gen(HBA),gen(HBD),gen(DRD2),reward
CC1=C(C(=O)NC2=NCCN2)C(c2ccc(C=Cc3ccc(F)cc3)c(N3C(=O)NC(c4cc(-n5ncc(Cl)c(-c6c[nH]c(=N)[nH]c6=N)c5=O)c(=O)[nH]c4C)C(C(=O)N4C(=O)NC(ON=C(C(=O)N5CCC5)c5csc(=N)[nH]5)C(C(=O)NC5=NCCN5)=C4C)=C3C)c2C(C(NS(N)(=O)=O)C(=O)NS(N)(=O)=O)C2OC(CC(O)CO)C(O)C(O)C2O)NC(=O)N1CC(O)NC1=NCCN1,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1924.38,-6.78997,0.009863072,778.12,27,26,0.275294156,12.02152262
CC1=C(C(=O)ON=C(C(=O)NC2=NCCN2)c2csc(=N)[nH]2)C(c2sc3ccccc3c2C)NC(=O)N1c1cc(-c2oc3cc(N4C(=O)NC(C(CC(=O)NC5=NCCN5)C5OC(C(=O)C(N)=O)C(O)C(O)C5O)C(C(=O)NC(=N)N)=C4C)c(C(CC(=O)NC(=N)N)c4c[nH]c(=N)[nH]c4=N)cc3c2C(CC(=O)N2CCNC(=O)C2)C2OC(C3CNC(=O)C3)C(O)C(O)C2O)n(C)n1,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1862.912,-6.47353,0.008794121,796.65,27,27,0.231447765,3.209644051
CNC(=O)CC(c1ccc(=N)[nH]c1)N1C(=O)NC(c2cc3c(cc2C(CC(=O)ON=C(C(=O)N2CC(O)C(O)C(O)C2c2c[nH]c(=N)cn2)c2csc(=N)[nH]2)c2cn(CCS(=O)(=O)NC(=N)N)c(C)c(C4OC(c5c[nH]c(=N)cn5)C(O)C(O)C4O)c2=O)C(CON=C(C(=O)NC)c2csc(=N)[nH]2)N(C(CC(=O)O)C(=O)CSCC(=O)N=c2[nH]nc(C)s2)CC3)C(C(=O)NC(=N)N)=C1C,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1950.106,-5.38897,0.007900788,838.42,29,27,0.287615345,5.617744914
Cc1ccccc1C1OC(C(CC(=O)N2CC(C)C(C(=O)[O-])OCCCCC(C)Oc3ccc(C(NS(N)(=O)=O)C(=O)NC4=NCCN4)cc3C2=O)c2oc3cc(C(CC(=O)NC(=N)N)c4c[nH]c(=N)[nH]c4=N)c(-c4ccc([N+](=O)[O-])c5nonc45)cc3c2C(CC(=O)N2CCC3(CCN(CC(ON=C(C(=O)NC(=N)N)c4csc(=N)[nH]4)C(C)C)CC3)C2)c2c[nH]c(=N)[nH]c2=N)C(O)C(O)C1O,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1931.095,-0.22719,0.013684416,788.05,27,23,0.284721783,4.568201938
CC1=C(C(=O)N2CCC2)C(C(CC(=O)NC(=N)N)C2OC(C3CNC(=O)C3)C(O)C(O)C2O)NC(=O)N1C(=O)CC(C1NC(=O)N(c2oc3cc(-c4cccc(O)c4)c(C(CC(=O)NC4=NCCN4)c4c[nH]c(=N)cn4)cc3c2C(CC(=O)ON=C(C(=O)N2CCNC(=O)C2)c2csc(=N)[nH]2)c2c[nH]c(=N)[nH]c2=N)C(C)=C1C(=O)NS(N)(=O)=O)C1OC(C2CNC(=O)C2)C(O)C(O)C1O,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1898.938,-7.56925,0.010379802,814.71,28,27,0.186742503,7.052561443
CCC(C(=O)N1CCNC(=O)C1)C1C(O)C(ON=C(C(=O)N2CC(O)C(O)C(O)C2C2CNC(=O)C2)c2csc(=N)[nH]2)OC(C(CC(=O)N2CCNC(=O)C2)C2NC(=O)N(c3oc4cc(N5CCS(=O)(=O)CC5)c(C(CC(=O)N5C(N)=NC(N)=NC5(C)C)C5OC(c6ncc(C)c(-c7c[nH]c(=N)[nH]c7=N)c6C)C(O)C(O)C5O)cc4c3C(CC(=O)NC(=N)N)c3c[nH]c(=N)[nH]c3=N)C(C)=C2C(=O)N2CCC2)C1O,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,2028.189,-7.85114,0.014378448,840.42,29,27,0.235265923,1.875535385
CC1=C(C(=O)N2CCNC(=O)C2)C(C(CC(=O)N2C(N)=NC(N)=NC2(C)C)N2C(=O)NC(c3cc4c(-c5cc(C6CNC(=O)C6)ccc5C)c(C(CC(=O)ON=C(C(=O)NC(=N)N)c5csc(=N)[nH]5)C5CNC(=O)C5)oc4cc3C3SCC4NC(=O)NC43)C(C(=O)NC3=NCCN3)=C2C)NC(=O)N1C(=O)CC(C1OC(c2c[nH]c(=N)[nH]c2=N)C(O)C(O)C1O)C1OC(C2CNC(=O)C2)C(O)C(O)C1O,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1963.073,-6.349,0.009507904,799.68,28,27,0.273761754,4.361301649
CC1=C(C(=O)N2C(N)=NC(N)=NC2(C)C)C(C2CNC(=O)C2)NC(=O)N1C(=O)CC(C1OC(C2CNC(=O)C2)C(O)C(O)C1O)N1C(=O)NC(c2cc3oc(C(CC(=O)N4CCNC(=O)C4)c4c[nH]c(=N)[nH]c4=N)c(C(CC(=O)NC(=N)N)C4OC(C5CNC(=O)C5)C(O)C(O)C4O)c3cc2-c2ccc(Br)o2)C(C(=O)ON=C(C(=O)NC(=N)N)c2csc(=N)[nH]2)=C1C,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1849.682,-6.52995,0.013257321,797.17,27,26,0.19655677,2.672031811
CC1=C(C(=O)NC(=N)N)C(C(CC(=O)NC(=N)N)c2c[nH]c(=N)[nH]c2=N)NC(=O)N1c1c(C(CC(=O)ON=C(C(=O)NS(N)(=O)=O)c2csc(=N)[nH]2)C2OC(c3ccc(F)cc3)C(O)C(O)C2O)oc2cc(C(CC(=O)NS(N)(=O)=O)c3cc(C(C)NC4=NCCN4)ccc3S(=O)(=O)NC3=NCCN3)c(-c3nonc3C)cc12,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1646.694,-4.56733,0.011086145,755.34,26,24,0.270140675,0.752772979
CC1=C(C(=O)NC(=N)N)C(c2cc3c(-c4nnn(C(CC(=O)N5CCNC(=O)C5)C5OC(C6CNC(=O)C6)C(O)C(O)C5O)n4)c(C(CC(=O)ON=C(C(=O)N4CCNC(=O)C4)c4csc(=N)[nH]4)c4c[nH]c(=N)[nH]c4=N)oc3cc2C(CC(=O)NC(=N)N)C2OC(c3ccc(=N)[nH]c3)C(O)C(O)C2O)NC(=O)N1C(=O)CCCCSC(=O)NC(=N)N,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1720.755,-7.22891,0.008323691,808.04,28,27,0.222561047,1.024576696
CC1=C(C(=O)NS(N)(=O)=O)C(C(CC(=O)N2C(=O)C(c3cc4ccccc4cc3O)CC3(c4nn(-c5nn(-c6cc7cc(-c8nc9nc(C)cc(C)n9n8)ccc7[nH]6)c(=O)c6ccccc56)c(=O)o4)CCCCC=C23)N2C(=O)NC(c3oc4cc(C(CC(=O)NS(N)(=O)=O)C5OC(c6c[nH]c(=N)[nH]c6=N)C(O)C(O)C5O)c(C(CC(=O)N5CC(O)C(O)C(O)C5C(=O)C(N)=O)c5c[nH]c(=N)[nH]c5=N)cc4c3-c3ccc(C#Cc4ccc(C5CN(CCC(F)(F)F)C6CCCOC56)cc4)cc3)C(C(=O)NC3=NCCN3)=C2C)NC(=O)N1C(=O)C(CCCCN)NS(N)(=O)=O,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,2783.879,0.33262,0.014291603,1006.62,38,28,0.321202003,0.244734804
CNC(=O)C(CC1OC(n2c(-c3cc4c(cc3C(CC(=O)NS(N)(=O)=O)c3c[nH]c(=N)[nH]c3=N)C(CON=C(C(=O)NC3=NCCN3)c3csc(=N)[nH]3)N(CCC(C)(C)C)CC4)nc(N3C(=O)NC(c4ccc(C(=O)NOC)cc4)C(C(=O)NC(=N)N)=C3C)c2C2NC(=O)N(C(=O)CC(c3cc(CBr)c(-c4cc[n+](C)cc4)[nH]3)C3OC(C(=O)C(N)=O)C(O)C(O)C3O)C(C)=C2C(=O)NS(N)(=O)=O)C(O)C(O)C1O)=NO,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,2140.072,-5.52062,0.00346991,873.99,30,28,0.287854977,0.943138269
CNC(=O)CC(c1c[nH]c(=N)[nH]c1=N)c1c(C2CCNC2)oc2cc(C3NC(=O)N(c4cnn5c(-c6c[nH]c(=N)cn6)cc(ON=C(C(=O)NC(=N)N)c6csc(=N)[nH]6)nc45)C(C)=C3C(=O)N3C(=O)NC(C(CC(=O)N4CCOCC4C)C4OC(C5CNC(=O)C5)C(O)C(O)C4O)C(C(=O)NS(N)(=O)=O)=C3C)c(C(CC(=O)NC(=N)N)C3OC(c4ccnc5cc(Cl)ccc45)C(O)C(O)C3O)cc12,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1964.448,-3.82648,0.014807394,817.82,29,27,0.315607804,4.013383997
CCC(C(=O)NC1=NCCN1)C1OC(C(CC(=O)N2CCOC3C(C(=O)C(N)=O)CCC32)C2NC(=O)N(c3cc4oc(C5(O)CCCCC5)c(C(CC(=O)N5CCC5)c5c[nH]c(=N)[nH]c5=N)c4cc3N3C(=O)NC(C(CC(=O)NC(=N)N)C4OC(C5CNC(=O)C5)C(O)C(O)C4O)C(C(=O)NC4=NCCN4)=C3C)C(C)=C2C(=O)ON=C(C(=O)NC(=N)N)c2csc(=N)[nH]2)C(O)C(O)C1O,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1886.99,-6.77945,0.009133669,799.5,28,27,0.263717159,5.044843463
CC1(C)N=C(N)N=C(N)N1Oc1cc2c(C(CC(=O)NC(=N)N)c3c[nH]c(=N)[nH]c3=N)c(C(CC(=O)N3CCNC(=O)C3)C3CNC(=O)C3)oc2cc1-c1cc(C(CC(=O)ON=C(C(=O)NC(=N)N)c2csc(=N)[nH]2)C2OC(C3CNC(=O)C3)C(O)C(O)C2O)c(C(CC(=O)N2C(N)=NC(N)=NC2(C)C)C2OC(C3CNC(=O)C3)C(O)C(O)C2O)cc1Br,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1794.694,-6.49405,0.011820406,791.51,27,26,0.16474485,1.584175705
CC1=C(C(=O)NC2=NCCN2)C(c2cc3c(C(CC(=O)NC(=N)N)C4OC(c5ncnn5C5CNC(=O)C5)C(O)C(O)C4O)c(-c4ncoc4C(CC(=O)ON=C(C(=O)NS(N)(=O)=O)c4csc(=N)[nH]4)C4OC(c5c[nH]c(=N)cn5)C(O)C(O)C4O)oc3cc2C(CC(=O)N2CCC2)c2ccc(=N)[nH]c2)NC(=O)N1C(CC(=O)NC1=NCCN1)c1c[nH]c(=N)[nH]c1=N,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1796.813,-6.71868,0.010369506,816.43,28,27,0.259395629,1.6134967
N=C(N)NC(=O)CC(c1nccc(-c2nc(=NCC3OC(C4CNC(=O)C4)C(O)C(O)C3O)c3ccccc3[nH]2)c1ON=C(C(=O)NC1=NCCN1)c1csc(=N)[nH]1)c1c(-n2c(=O)[nH]c3ccccc3c2=O)oc2cc(C(CC(=O)NC3=NCCN3)c3c[nH]c(=N)[nH]c3=N)c(C(CC(=O)NC3=NCCN3)C3OC(C(=O)C(=O)c4c[nH]c(=N)cn4)C(O)C(O)C3O)cc12,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1760.757,-6.22405,0.008797496,757.49,26,26,0.215581809,1.262733614
CC1=C(C(=O)NC(=N)N)C(C(CC(=O)NC2=NCCN2)C2CNC(=O)C2)NC(=O)N1C(=O)C1=C(C)N(C(CC(=O)ON=C(C(=O)NS(N)(=O)=O)c2csc(=N)[nH]2)C2OC(C3CNC(=O)C3)C(O)C(O)C2O)C(=O)NC1c1c(-c2c[nH]c(=N)[nH]c2=N)oc2cc(C(=O)C(N)=O)c(-c3cc(C(CC(=O)NC4=NCCN4)C4OC(C5CNC(=O)C5)C(O)C(O)C4O)c(Cl)cc3Cl)cc12,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1886.71,-7.46462,0.006444868,814.98,28,27,0.241356185,5.047973672
CC1=C(C(=O)ON=C(C(=O)NC2=NCCN2)c2csc(=N)[nH]2)C(C(CC(=O)N2CCCOCC2)C2OC(c3ccc(=N)[nH]c3)C(O)C(O)C2O)NC(=O)N1c1cc2c(C(CC(=O)NC3=NCCN3)C3OC(C4CNC(=O)C4)C(O)C(O)C3O)c(-c3nnc4ccc(C(CC(=O)NC(=N)N)c5c[nH]c(=N)cn5)nn34)oc2cc1C(CC(=O)N1CCNC(=O)C1)c1c[nH]c(=N)[nH]c1=N,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1828.877,-6.74768,0.011570705,772.15,27,26,0.176664796,2.116614376
CC1=C(C(=O)NC2=NCCN2)C(C(CC(=O)N2CCNC(=O)C2)C2OC(c3c[nH]c(=N)[nH]c3=N)C(O)C(O)C2O)NC(=O)N1C(=O)CC(C1NC(=O)N(c2c(C(CC(=O)N3CCNC(=O)C3)c3c[nH]c(=N)[nH]c3=N)oc3cc(C(CC(=O)NC(=N)N)C4OC(C5CNC(=O)C5)C(O)C(O)C4O)c(-c4noc5ccccc45)cc23)C(C)=C1C(=O)NC1=NCCN1)n1c(=O)c(C(=O)C(N)=O)c(O)c2ccccc21,1921.808718,-7.82963,0.015360798,810.5,28,27,0.245509655,1948.911,-7.55395,0.011563242,835.58,29,28,0.199009461,5.994910192
