SMILES,trg(MW),trg(LogP),trg(QED),trg(TPSA),trg(HBA),trg(HBD),trg(DRD2),gen(MW),gen(LogP),gen(QED),gen(TPSA),gen(HBA),gen(HBD),gen(DRD2),reward
[C-]#[N+]c1cc2c(-c3nc(CC#CC)c4c(=N)[nH]ccn34)ccnc2cc1-c1c(-c2cc3ccccc3cc2O)nc(-c2ccncc2-n2c(=O)c(-c3ccnc4cc(-c5ccc(O)cc5)c(CCCCCC(=O)O)cc34)nc3cnc(-c4cc(CC#CC)c(O)c5ccccc45)nc32)[nH]c1=O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1325.419,14.16776,0.026868044,304.38,15,7,0.062708476,10.48573271
CCCCCCCCN1CCc2nc(-c3ncc4nc(-c5nc(C(=O)N=c6cccc(C)[nH]6)c6c(=N)[nH]ccn56)c(=O)n(-c5cc6ccccc6cc5O)c4n3)nc(-c3ncnc4cc(-c5cc6ccccc6cc5O)c(-c5cc6ccccc6cc5O)cc34)c2C1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1214.364,12.37179,0.055261004,278.32,14,6,0.117089463,2.009396472
[C-]#[N+]S(=O)(=O)c1ccc(-n2c(=O)c(-c3cnc(CC#CC)c(-c4nc(-c5cc6ccccc6cc5O)n5cc[nH]c(=N)c45)c3)nc3cnc(-c4nc(-c5cc6ccccc6cc5O)cc(C5(C)CO5)c4C#N)nc32)c(-c2ccnc3cc(-c4cc[nH]c4O)c(-c4cccc5ccccc45)cc23)c1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1351.438,14.50054,0.037624569,307.58,15,6,0.046311973,4.597168319
Cc1nc(C)n(-c2ccnc3cc(C(C)C)c(-c4cc5c(-c6ncc7nc(-c8c(N)n(-c9cc[nH]c9O)c(=O)n(C)c8=O)c(=O)n(CCCc8cc9ccccc9cc8O)c7n6)ccnc5cc4-c4cc(C=Cc5ccc(Cl)cc5Cl)ccc4O)cc23)n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1207.152,12.41174,0.067257314,263.66,14,5,0.043670947,1.875540574
Cc1ccc(-c2cc3ccccc3cc2-c2c(-c3cc4ccccc4cc3O)nc3c(-c4cc(-c5nc(C6(C)CO6)n6cc[nH]c(=N)c56)cnc4-c4cc(O)cc(O)c4-n4c(=O)c(C(C)(C)CO)nc5cnc(-c6nc(-c7cc8ccccc8cc7O)cc(C(C)N)c6C#N)nc54)cccn23)c(C)c1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1369.516,14.71019,0.049736187,324.18,16,8,0.056333034,3.295390073
[C-]#[N+]C(=O)C(O)c1nc2cnc(-c3nc(-c4cc5ccccc5cc4O)c4c(=N)[nH]ccn34)nc2n(-c2nc(-c3cc4c(C(F)F)ccnc4cc3-c3cc4ccccc4cc3O)cc(-c3ccnc4cc(C(C)(C)CO)c(-c5cc6ccccc6cc5O)cc34)c2C#N)c1=O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1268.27,13.25924,0.055945677,302.65,15,7,0.01158138,4.120238411
CC1(c2nc(C3(c4nc5cnc(-c6cc7ccccc7cc6-c6cc[nH]c6O)nc5n(-c5nc(-c6ccnc7cc(C8(O)CCCCC8)c(-c8cc9ccccc9cc8O)cc67)cc(-c6cc7ccccc7cc6O)c5C#N)c4=O)CCN(C(C)(C)C=O)CC3)c3c(=N)[nH]ccn23)CO1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1308.473,13.44185,0.044186086,296.73,15,7,0.027495432,60.47569408
[C-]#[N+]c1cc(-c2nc3cnc(-n4c5ccccc5c5cc(-c6cc7ccccc7cc6O)ccc54)nc3n(-c3cnc(-c4c(C(F)F)nn(C)c4-c4nc(C5(C)CO5)n5cc[nH]c(=N)c45)nc3-c3nc(-c4cc5ccccc5cc4O)ncc3-c3cc[nH]c3O)c2=O)c(O)c2ccccc12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1320.31,14.05446,0.046764244,305.52,15,7,0.031436282,13.94394946
CC#CCc1ncc(-c2cc[nH]c2O)cc1-n1c(=O)c(-c2ncc(-c3nc(-c4cc(-c5cc6ccccc6cc5O)c(O)cc4C4(C)CO4)n4cc[nH]c(=N)c34)c(-c3cc4ccccc4cc3-c3cc4ccccc4cc3O)n2)nc2cnc(-c3nc(C)cc(C)c3C#N)nc21,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1257.344,13.45679,0.046769747,302.2,15,7,0.01646468,3.404518414
Cc1cccc(=NC(=O)c2ccnc3cc(-c4ccnc5ccc(-c6nc7cnc(-c8ccc(O)cc8)nc7n(C7CC(c8cc9ccccc9cc8O)N(CCC(=O)O)C7)c6=O)cc45)c(-c4nc(-c5cc6ccccc6cc5-c5cc6ccccc6cc5O)n5cc[nH]c(=N)c45)cc23)[nH]1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1312.42,14.15699,0.059877002,289.84,14,7,0.04252907,59.12169519
CCc1ncc2nc(-c3cnc(-c4nc(-c5cc(C6(C)CO6)c(O)c6ccccc56)cc(-c5cc[nH]c5O)c4C#N)nc3-c3cc4ccccc4cc3O)c(=O)n(-c3cc4nccc(-c5cc6ccccc6cc5O)c4cc3-c3nc(C(F)F)c4c(=N)[nH]ccn34)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1229.237,13.26035,0.059230481,302.2,15,7,0.016266173,2.350111021
Cn1nnc(-c2ncc3nc(-c4cc5c(C6(C)CO6)ccnc5cc4-c4cc5nccc(-c6cc7ccccc7cc6O)c5cc4C(O)Cc4cc5ccccc5cc4-c4cc5ccccc5cc4-c4cc[nH]c4O)c(=O)n(-c4nc(-c5ccc(O)cc5)n5cc[nH]c(=N)c45)c3n2)n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1284.37,13.34587,0.055959462,296.23,15,7,0.016078018,5.983621227
Cn1nc(-c2nc(-c3cc4ccccc4cc3O)n3cc[nH]c(=N)c23)c(-c2cc[nH]c2O)c1-c1ncc(-c2cc3ccccc3cc2O)c(-c2nc(-c3cc4ccccc4cc3COC(F)F)ncc2-c2ncc3nc(C(C)(C)CO)c(=O)n(C4CCCCCCC4)c3n2)n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1270.375,13.49027,0.053251883,292.93,15,7,0.034286279,4.298955037
CC#CCc1ccc(-c2cnc(-c3cnc(C(C)(C)CO)nc3-c3c[nH]c(-n4c(=O)c(-c5cc6ccccc6cc5O)nc5cnc(-c6cc7ccccc7cc6O)nc54)cc3=NC(C)C)nc2-c2nc(-c3cc(C)c(Cl)cc3-c3ccc4c(c3)OCO4)n3cc[nH]c(=N)c23)cc1O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1315.852,13.13359,0.052809045,296.7,15,7,0.029111232,64.16389927
CCS(=O)(=O)N1CC(c2cc3ccccc3cc2-c2cc[nH]c2O)CC1c1nc2cnc(-c3cc4nccc(-c5cc(S(=O)(=O)N6CCCc7cc(C(C)(C)CO)ccc76)ccc5C)c4cc3-c3nc(-c4ccc(-c5cc6ccccc6cc5O)nc4)c4c(=N)[nH]ccn34)nc2n(-c2cc3ccccc3cc2O)c1=O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1494.73,15.08079,0.050165554,314.86,15,7,0.106579955,1.127254798
CC#CCc1cc2nccc(-c3nc(-c4ncc5nc(C(F)F)c(=O)n(CCC(O)CC(O)CC(=O)O)c5n4)cc(-c4nc5c(C(C)(C)CO)cccn5c4-c4cc5ccccc5cc4O)c3C#N)c2cc1-c1nc(-c2cc3ccccc3cc2-c2cccc3ccccc23)n2cc[nH]c(=N)c12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1354.448,13.68855,0.039291611,302.7,15,7,0.061289664,4.367099488
[C-]#[N+]CCCC(=O)c1ncc2nc(-c3cc4ccccc4cc3C3(C)CO3)c(=O)n(-c3ncc(-c4nc(-c5ccnc6cc(-c7cc8ccccc8cc7O)c(C(C)(O)C(F)(F)F)cc56)n5cc[nH]c(=N)c45)c(-c4nn(C)c(-c5cc[nH]c5O)c4-c4cc5ccccc5cc4O)n3)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1320.322,13.17356,0.023036222,304.77,15,7,0.094395611,13.14936194
[C-]#[N+]c1ncc(-c2csc(-c3nc4cnc(C(C)(C)CO)nc4n(-c4c(-c5ncc(-c6cc7ccccc7cc6-c6cc7ccccc7cc6-c6cc[nH]c6O)nc5-c5ncn6cc[nH]c(=N)c56)nn(C)c4-c4cc5ccccc5cc4O)c3=O)n2)c(-c2cc3ccccc3cc2O)n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1314.425,14.28236,0.055948758,300.95,15,7,0.033569252,64.34190435
CC#CCc1cc2cccnc2cc1-c1nc(-c2cnc(-c3ncc4nc(-c5cc6ccccc6cc5O)c(=O)n(-c5cc[nH]c(=N)c5)c4n3)nc2-c2cc3ccccc3cc2O)ncc1-c1ccnc2cc(C3(C)CO3)c(-c3nc(-c4cc5ccccc5cc4O)c4c(=N)[nH]ccn34)cc12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1317.403,13.83854,0.046760999,307.81,15,7,0.019475243,55.953616
CC#CCc1ncc2nc(-c3cc4ccccc4cc3O)c(=O)n(-c3ccc(-c4cnc(-c5nn(C)c(-c6nc(-c7cc8ccccc8cc7O)n7cc[nH]c(=N)c67)c5-c5ccc(-c6cc7ccccc7cc6O)cc5N)nc4-c4c(C(C)(C)CO)c(C5(C)CO5)nn4C)c4ccccc34)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1342.494,13.61687,0.032067599,298.5,15,7,0.04292958,5.792505855
[C-]#[N+]C(C)(C)C(=O)N1CCC(c2ncnc3cc(-c4cc[nH]c4O)c(C4(C)CO4)cc23)C1n1c(=O)c(-c2cc3ccccc3cc2O)nc2cnc(-c3nc(-c4cc5ccccc5cc4-c4ccc(O)cc4)ncc3-c3nc(-c4cc5ccccc5cc4O)c4c(=N)[nH]ccn34)nc21,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1290.374,13.11206,0.046768209,303.08,15,7,0.023914673,7.160445838
Cc1cc(-n2c(=O)c(-c3nc(-c4cc5ccccc5cc4-c4cc5ccccc5cc4O)n4cc[nH]c(=N)c34)nc3cnc(-c4cnc(-c5nn(C)c(-c6cc7ccccc7cc6O)c5-c5ccnc6cc(-c7cc[nH]c7O)c(C7(C)CO7)cc56)nc4C(C)(C)CO)nc32)c(C)o1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1279.391,13.66831,0.055958845,296.48,15,7,0.034664391,5.251422505
CC#CCc1cnc(-c2cc(-c3cccc(-c4ncc5nc(-c6ccnc7cc(-c8cc[nH]c8O)c(-c8cccc9ccccc89)cc67)c(=O)n(-c6nc(-c7cc8ccccc8cc7O)c7c(=N)[nH]ccn67)c5n4)c3O)nc(-c3cc4ccccc4cc3O)c2C#N)nc1C1(C)CO1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1279.35,13.99315,0.046769581,302.2,15,7,0.023680097,5.239733303
CCC(c1ncccn1)n1c(=O)c(-c2nc3cnc(-c4cc5nccc(-c6nc(C(C)(C)CO)n7cc[nH]c(=N)c67)c5cc4-c4ccnc5cc(-c6cc7ccccc7cc6O)c(-c6cc7ccccc7cc6O)cc45)nc3n(C(C)(O)C(F)(F)F)c2=O)nc2cnc(-c3cc4ccccc4cc3O)nc21,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1411.435,13.77007,0.056373461,330.99,18,7,0.012450347,2.000592671
CC1(c2nc(-n3c(=O)c(-c4cnc(-c5cc6ccccc6cc5O)nc4-c4cc[nH]c4O)nc4cnc(C5CC(c6cc7c(-c8cc9ccccc9cc8O)ccnc7cc6-c6cc7ccccc7cc6O)N(S(=O)(=O)c6cccc7ccccc67)C5)nc43)c3c(=N)[nH]ccn23)CO1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1308.41,13.23237,0.059228462,302.9,15,7,0.043540382,56.26513202
N=c1[nH]ccn2c(-c3cc4c(-c5cc6ccccc6cc5O)ccnc4cc3-c3cccn4c(-c5cc6ccccc6cc5-n5ccnc5)c(-c5ccc(N)cc5)nc34)nc(-c3ncc4nc(-c5ccc6c(n5)NC(=O)CO6)c(=O)n(-c5ccc(-c6cc7ccccc7cc6O)nc5)c4n3)c12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1316.375,13.92247,0.069381371,296.21,15,6,0.045216843,50.17036942
CC1(c2cc(O)c(C3COC(c4cc5ccccc5cc4O)(n4c(=O)c(-c5ccnc6cc(-c7cccc8ccccc78)c(-c7cc8ccccc8cc7O)cc56)nc5cnc(-c6cccc([N+](=O)[O-])c6)nc54)O3)cc2-c2nc(-c3cc[nH]c3O)n3cc[nH]c(=N)c23)CO1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1240.262,13.40237,0.0359707,301.34,15,7,0.062135009,2.67419357
CC(C(=O)O)c1ncc2nc(-c3nc(-c4cc5ccccc5cc4O)cc(-c4cc5c(C6CCC(F)(F)CC6)ccnc5cc4NC4CCc5ccccc54)c3C#N)c(=O)n(-c3cc(-c4nc(-c5c(O)ccc6ccccc56)c5c(=N)[nH]ccn45)cnc3-c3cc4ccccc4cc3O)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1334.417,15.99965,0.059837322,290.09,15,7,0.058070744,6.881607087
Cc1cccc(=NC(=O)c2nc(-c3cc4c(C5CN(C(C)(C)C=O)CCN5c5nc6cncnc6n(-c6cc7ccccc7cc6-c6cc[nH]c6O)c5=O)ccnc4cc3-c3cc4nccc(-c5cc6ccccc6cc5O)c4cc3-c3cc4ccccc4cc3O)c3c(=N)[nH]ccn23)[nH]1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1314.44,13.18529,0.059303912,288.64,14,7,0.061614894,56.85162679
[C-]#[N+]CC(c1ncc2nc(-c3ncc(-c4cc5ccccc5cc4-c4cc[nH]c4O)c([N+]#[C-])n3)c(=O)n(-c3cc(-c4cc(-c5nc(-c6ccc7c(c6)OCO7)n6cc[nH]c(=N)c56)c(O)cc4-c4ccc(Br)cc4)nc(C(C)(C)CO)c3C#N)c2n1)c1cc2ccccc2cc1O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1327.189,13.47103,0.052794535,303.96,15,7,0.036357586,9.815971793
[C-]#[N+]C(Cc1nc(-c2cc3ccccc3cc2O)n2cc[nH]c(=N)c12)C(O)n1c(=O)c(C(=O)N=c2ccc(-c3nc(-c4ccnc5cc(-c6cc7nccc(-c8cc9ccccc9cc8O)c7cc6C6(C)CO6)c(C(F)F)cc45)ncc3-c3cc4ccccc4cc3O)c[nH]2)nc2cnc(CC#CC)nc21,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1400.436,13.94606,0.030230981,312.2,15,7,0.055687823,2.249422093
CC(C)(CO)c1cc2ccccc2cc1-c1ncc(-c2nc(-c3nc4cnc(-c5c[nH]nn5)nc4n(-c4ccncc4F)c3=O)ncc2-c2cc[nH]c2O)cc1-c1cc2nccc(-c3nc(-c4cc5ccccc5cc4O)c4c(=N)[nH]ccn34)c2cc1-c1ccccc1Br,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1301.174,13.09747,0.059810875,300.11,15,7,0.061383848,10.9887661
CC(CO)c1nc2cnc(-c3cc(-c4cnc(C(F)F)nc4-c4cc5ccccc5cc4C4(C)CO4)c(C#N)c(-c4cc5ccccc5cc4O)n3)nc2n(-c2ccnc3cc(-c4nc(-c5cc6ccccc6cc5O)c5c(=N)[nH]ccn45)c(-c4cc[nH]c4O)cc23)c1=O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1243.264,13.08815,0.055946803,302.2,15,7,0.011962113,2.778797392
Cc1cccc(Cl)c1-c1cc2c(-c3ccc(O)cc3)ccnc2cc1-c1nc2cnc(SC(=N)N)nc2n(-c2nc3ccc(-c4cc5ccccc5cc4O)cc3c(=O)n2-c2ncc(C(C)(C)CO)cc2-c2c[nH]c(-c3cc4ccccc4cc3O)cc2=NC(C)C)c1=O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1277.868,14.09769,0.025929629,280.28,14,7,0.021183167,5.025620217
[C-]#[N+]CC(O)(Cc1cc2ccccc2cc1O)c1ncc2nc(C3(C)CO3)c(=O)n(-c3cc(-c4cc5c(-c6cc(Cl)c(CC#CC)s6)ccnc5cc4C4(C)CO4)nc(-c4nc(-c5ccnc6cc(-c7cc[nH]c7O)c(-c7cc8ccccc8cc7O)cc56)n5cc[nH]c(=N)c45)c3C#N)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1365.893,13.86844,0.030236097,306.2,15,7,0.041562541,3.539986852
[C-]#[N+]c1ncc(-c2nc3cnc(-c4nc(-c5cc6ccccc6cc5-c5cc6ccccc6cc5O)c5c(=N)[nH]ccn45)nc3n(-c3nc(C)ccc3-c3ncnc4cc(-c5nn(C)c(C(C)(C)CO)c5-c5cc[nH]c5O)c(C(F)F)cc34)c2=O)c(-c2cc3ccccc3cc2O)n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1296.332,13.79988,0.055948853,300.95,15,7,0.048964611,8.934667155
CC#CCc1cc2c(-c3cc4ccccc4cc3O)ccnc2cc1-c1nc(-n2c(=O)c(-c3ccccc3)nc3cnc(-n4c(=O)c(-c5cc6ccccc6cc5O)nc5cnc(-c6ncc(C(C)(C)CO)cc6-c6cc7ccccc7cc6-c6cc[nH]c6O)nc54)nc32)n2cc[nH]c(=N)c12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1322.419,13.47247,0.05594917,300.77,15,7,0.035825203,12.55552899
Cn1nc(-c2ncc3nc(-c4cc5ccccc5cc4O)c(=O)n(-c4nncs4)c3n2)c(-c2ccc(O)cc2)c1-c1c(C2(C)CO2)nn(C)c1-c1nc(-c2ccnc3cc(-c4cc5ccccc5cc4-c4cc5ccccc5cc4O)c(-c4cc[nH]c4O)cc23)n2cc[nH]c(=N)c12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1291.387,13.35617,0.059232166,301.16,15,7,0.022337502,7.42993054
CC1(c2ncc(-c3cc4ccccc4cc3-c3cc4ccccc4cc3O)c(-c3nc4cnc(-c5n[nH]c(=N)s5)nc4n(-c4nc(-c5ccnc6cc(-c7nc(C(F)F)c8c(=N)[nH]ccn78)c(-c7cc8ccccc8cc7O)cc56)ncc4-c4ccc(O)cc4)c3=O)n2)CO1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1271.303,13.11864,0.059219415,307.81,15,7,0.009868661,4.368237975
[C-]#[N+]C(=O)Cc1ncc2nc(-c3nc(-c4ccnc5cc(-c6cc7ccccc7cc6O)c(-c6cc7c(-c8cc9ccccc9cc8O)ccnc7cc6C(C)(C)CO)cc45)ncc3-c3cc4ccccc4cc3C3(C)CO3)c(=O)n(-c3nc(-c4cc[nH]c4O)n4cc[nH]c(=N)c34)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1299.381,13.59456,0.04169419,299.84,15,7,0.020270419,10.31930918
[C-]#[N+]c1nc2cnc(-c3ncnc4c3ncn4-c3cnc(-c4nc(-c5cc6ccccc6cc5O)n5cc[nH]c(=N)c45)c(-c4cc5ccccc5cc4C(C)(C)CO)c3)nc2n(-c2cc(-c3cc4ccccc4cc3O)cnc2-c2cc3c(CC#CC)ccnc3cc2-c2cc[nH]c2O)c1=O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1320.407,14.05806,0.044178661,300.95,15,7,0.051528932,13.89655672
[C-]#[N+]CC(C)(C)c1ncc2nc(-c3cc4c(C(C)(C)CO)ccnc4cc3CC#CC)c(=O)n(-c3nc4cnc(-c5nc(-c6cc7ccccc7cc6-c6cc7ccccc7cc6O)n6cc[nH]c(=N)c56)nc4n(-c4ncc(-c5cc6ccccc6cc5O)cc4-c4cc[nH]c4O)c3=O)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1327.439,13.00236,0.041686493,305.13,15,7,0.04179844,9.606335521
CC(C)(C)N1CCc2nc(C(F)F)nc(-c3ncc4nc(-c5cc6ccccc6cc5-c5cc6ccccc6cc5O)c(=O)n(-c5cc6ncnc(-c7nc(-c8ccc(O)cc8)n8cc[nH]c(=N)c78)c6cc5-c5nc(-c6cc7ccccc7cc6O)c6c(=N)[nH]ccn56)c4n3)c2C1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1282.349,13.15904,0.070741126,290.04,14,7,0.027793757,5.618824258
[C-]#[N+]c1ncc2nc(-c3ncc(CC#CC)cc3CC#CC)c(=O)n(-c3cc(-c4nc5cnc(-c6nc(-c7cc[nH]c7O)c7c(=N)[nH]ccn67)nc5n(-c5cc6ccccc6cc5O)c4=O)cc(Br)c3-c3cc4c(-c5cc6ccccc6cc5O)ccnc4cc3-c3cc4ccccc4cc3O)c2n1,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1422.293,14.78726,0.046764679,305.13,15,7,0.056874888,1.827428928
Cn1nc(-c2cc3nccc(-c4cc5ccccc5cc4O)c3cc2-c2cc3ccccc3cc2O)c(-c2cc3ccccc3cc2C2(C)CO2)c1-c1nc(C(C)(C)CO)cc(-n2c(=O)c(-c3nc(-c4cc[nH]c4O)n4cc[nH]c(=N)c34)nc3cnc(N4CCC(F)(F)CC4)nc32)c1C#N,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1328.414,13.50365,0.055956335,297.48,15,7,0.071520342,9.243656593
CC#CCc1nn(C)c(-c2cc(-c3ccnc4cc(-c5cc6ccccc6cc5O)c(-c5cc6ccccc6cc5O)cc34)nc(-n3c(=O)c(-c4ccc5c(c4)OCO5)nc4cnc(-c5cc6ccccc6cc5O)nc43)c2C#N)c1-c1nc(-c2cc[nH]c2O)n2cc[nH]c(=N)c12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1269.311,13.41995,0.062631121,300.17,15,7,0.017993348,4.206841276
CC#CCc1nn(C)c(-c2nc(C3(C)CO3)n3cc[nH]c(=N)c23)c1-c1nc2cnc(N3CCCc4ccccc43)nc2n(-c2ncc(-c3nc(-c4cc5nccc(-c6cc7ccccc7cc6O)c5cc4-c4cc5ccccc5cc4O)n4cc[nH]c(=N)c34)c(-c3cc4ccccc4cc3O)n2)c1=O,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1363.476,13.29884,0.046761401,307.5,15,7,0.035429461,3.686321234
CC(C)=Cc1[nH]nc2cc(-c3cc4ccccc4cc3-c3nn(C)c(-c4nc5cnc(-c6cc[nH]c6O)nc5n(-c5nonc5C)c4=O)c3-c3cc(-c4nc(C5(C)CO5)c5c(=N)[nH]ccn45)c(-c4cc5nccc(-c6cc7ccccc7cc6O)c5cc4C(F)F)cc3O)ccc12,1312.843,13.6112,0.012884,293.63,15,7,0.015066,1287.321,14.17389,0.055941194,304.93,15,7,0.05207953,6.47152066
